age,country,event_count,friend_count,gender,id,image,playcount,playlists,recent_artist1,recent_artist2,recent_artist3,recent_artist4,recent_artist5,recent_date1,recent_date2,recent_date3,recent_date4,recent_date5,recent_track1,recent_track2,recent_track3,recent_track4,recent_track5,registered,subscriber,tag1,tag2,tag3,tag4,tag5,top_artist1,top_artist2,top_artist3,top_artist4,top_artist5,top_count1,top_count2,top_count3,top_count4,top_count5
None,None,0,0,None,25534603,False,60,0,Tech N9ne,Dalmata,Wisin & Yandel,Latin Fresh,Aspirante,1268361754,1262714425,1262714216,1262713954,1262713748,Slacker,Baila Baila (Remix),Ahora Es,Hola Latino,Me Enamor? de Ti,1262455725,0,Reggaeton,rap,reggae,rap,Hip-Hop,Makano,Ludacris,Maxi Priest,G-Unit,Kanye West,4,2,2,2,2
None,None,0,0,None,17423698,False,14,0,Joe Walsh,Jackson Browne,Warren Zevon,Billy Joel,Don Henley,1239440888,1239440550,1239440324,1239440105,1239439780,Meadows,Running On Empty,Werewolves of London,Vienna,The End Of The Innocence,1238388855,0,rock,classic rock,rock,classic rock,classic rock,John Mellencamp,Don Henley,Bruce Springsteen,Bob Seger,Steve Miller Band,2,1,1,1,1
None,None,0,0,None,4833158,False,1,0,Motion City Soundtrack,None,None,None,None,1160591170,None,None,None,None,Capital H,None,None,None,None,1160590611,0,pop punk,None,None,None,None,Motion City Soundtrack,None,None,None,None,1,None,None,None,None
None,None,0,0,None,28763874,False,1,0,Tyga,None,None,None,None,1271020614,None,None,None,None,Every Girl,None,None,None,None,1271020143,0,Hip-Hop,None,None,None,None,Tyga,None,None,None,None,1,None,None,None,None
None,None,0,0,,3836477,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1148681627,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,1,None,29119864,True,231,2,Sean Paul,T-Pain,Rock City,Asia Cruise,Kevin Rudolf,1272835510,1272835333,1272835124,1272834937,1272834757,Get Busy,Ringleader Man,What The Hell?,Selfish,She Can Get It,1272142617,0,rnb,rnb,rnb,rnb,rnb,Taio Cruz,Rock City,Jay Sean,Sean Kingston,Jason Der?lo,16,15,14,13,8
29.0,NL,0,1,f,8743125,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1198541357,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,12138149,False,2,0,Teoman,Duman,None,None,None,1220279659,1220279388,None,None,None,Dursun D?nya,Y?rekten,None,None,None,1220279397,0,turkish rock,turkish rock,None,None,None,Teoman,Duman,None,None,None,1,1,None,None,None
None,None,0,0,None,12913671,False,184,0,Los Churumbeles De Espa?a,Gabin,Azymuth,The Funky Lowlives,Tr?by Trio,1224614596,1224614006,1224613522,1224613185,1224612896,El Beso,Sweet Sadness,Amazon Adventure (Jazzanova Mi,Breathless,Runnin' (Feat Wunmi),1223563219,0,Bossa Nova,Bossa Nova,lounge,acid jazz,jecks,Bossacucanova,Rosalia De Souza,De-Phazz,Llorca,Soulstance,7,6,5,5,5
None,None,0,0,None,25535121,False,2,1,And Also the Trees,Theatre of Ice,None,None,None,1262457749,1262457568,None,None,None,The Street Organ,Creature,None,None,None,1262456691,0,post-punk,deathrock,None,None,None,And Also the Trees,Theatre of Ice,None,None,None,1,1,None,None,None
None,None,0,0,None,24172817,False,908,0,Metallica,Coma,System of a Down,Metallica,30 Seconds to Mars,1267822567,1267822269,1267821898,1267821531,1267820874,Fuel,?wi?ta,Science,Turn the Page,Anarchy In Tokyo [Bonus Track],1259586226,0,rock,punk rock,metal,pop,rock,happysad,Pid?ama Porno,System of a Down,Avril Lavigne,Coma,119,103,89,52,47
None,None,0,0,None,27166749,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1266564389,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,14963109,False,23,0,Leona Lewis,September,Mika,Kanye West,Backstreet Boys,1231935969,1231935733,1231935518,1231935247,1231935032,Bleeding Love,Cry For You,Happy Ending,Love Lockdown,As Long As You Love Me,1231929544,0,classic rock,rock,pop,pop,pop,The Rolling Stones,Sting,George Michael,Mika,Britney Spears,1,1,1,1,1
None,None,0,0,None,19865353,False,1207,0,Rekha Bharadwaj Javed Ali Anuradha Sriram,Ila Arun Sapna Awasthi Kunal Ganjawalla,Mukesh & Lata Mangeshkar,Mukesh & Lata Mangeshkar,Mukesh,1273266313,1273266002,1273265769,1273265498,1273265272,Ranjha Ranjha - www.Songs.PK,Kata Kata - www.Songs.PK,AA Lout Ke Aaja Mere Meet (Jis Desh Mien Ganga Behti Hai - 1960) - www.Songs.pk,Dil Ki Nazar Se (Anari - 1959) - www.Songs.pk,Sab Kush Sikha Hum Ne (Anari - 1959) - www.Songs.pk,1246981650,0,bollywood,sufi,bollywood,Lucky Ali,Hindi,www.songs.pk,Kailash Kher,Mohit Chauhan,Lucky Ali,Mukesh,123,102,76,38,34
None,None,0,0,None,8442866,False,3,0,Juanes,Man?,Gianna Nannini,None,None,1199829717,1199796179,1195908962,None,None,Me Enamora,El Rey Tiburon,Meravigliosa Creatura,None,None,1195823636,0,latin,italian,latin,None,None,Juanes,Gianna Nannini,Man?,None,None,1,1,1,None,None
None,None,0,0,None,6777613,False,-1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1181575298,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29.0,NL,0,0,m,9576607,False,6381,0,The Offspring,Heideroosjes,U2,Simon & Garfunkel,Deftones,1212162780,1212162597,1212162288,1212162071,1212161770,Smash,Listen to the Pope,Sometimes You Can't Make It On Your Own,El Condor Pasa,Change (In the House of Flies),1203964636,0,thrash metal,classic rock,Hip-Hop,indie,punk rock,Metallica,Queen,Beastie Boys,Eels,Green Day,183,149,93,93,93
None,None,0,0,None,28777589,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1271067552,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,24041704,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1259346903,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23.0,VE,0,0,f,15089605,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1232238429,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16181918,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1235219155,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,23869580,False,17,0,Chris Brown,Jesse McCartney,Breaking Benjamin,3 Doors Down,David Cook,1259076245,1259076024,1259075579,1259075339,1259075079,Forever,Body Language,You,Here Without You,Declaration,1259071631,0,rock,pop,pop,alternative rock,pop,3 Doors Down,Spice Girls,Kelly Clarkson,Breaking Benjamin,Christina Aguilera,1,1,1,1,1
None,None,0,0,None,8923541,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1200011363,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
40.0,None,0,0,m,15594399,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1233597429,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,23871704,False,-1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1259075447,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,1,None,7408927,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1187343958,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,6715831,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1181068922,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26124951,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1263855277,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13408023,False,6,0,Sting,Mark Knopfler,Public Image Ltd.,Chris Norman,Smokie,1257452567,1233600820,1225400436,1225400112,1225399816,Christmas At Sea,A Night In Summer Long Ago,Radio 4,Midnight Lady,Stranger,1225398516,0,rock,post-punk,80s,rock,classic rock,Sting,Public Image Ltd.,Falco,Mark Knopfler,Smokie,1,1,1,1,1
None,None,0,0,None,26745803,False,2,0,Band of Horses,Spoon,None,None,None,1265486319,1265486150,None,None,None,The Funeral,The Way We Get By,None,None,None,1265485660,0,indie,indie,None,None,None,Spoon,Band of Horses,None,None,None,1,1,None,None,None
None,None,0,0,None,17444485,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1238444416,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,24334369,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1259951275,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,21895679,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1255272595,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19678905,False,87,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1246210596,0,trance,rock,dance,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,9920042,False,784,1,Georg Friedrich H?ndel,Johann Sebastian Bach,Antonio Vivaldi,Domenico Scarlatti,Claudio Monteverdi,1243247396,1243247334,1242497053,1242496860,1242496728,Allegro,Variation 20,Spring,Keyboard Sonata in D minor K.517/L.266/P.517: Prestissimo,Surge propera,1206262368,0,80s,russian rock,pop,russian,russian,Sandra,????,???S??,???? ??????,??????,37,17,14,12,9
23.0,FI,0,4,m,15790215,True,2384,0,Chris Cornell,Brand X,Big Ali feat. Dollarman,DJ Tsar 404,movie soundtracks,1242297621,1242297382,1242228447,1242228209,1242227973,Part Of Me,GoGo,Hit the floor,Prisonwall (Radio Edit),Mortal Kombat (techno),1234118166,0,hard rock,rap,pop,dance,finnish,AC/DC,Eminem,Lady Gaga,Gigi d'Agostino,Hausmylly,91,81,54,46,43
None,None,0,1,None,17761544,True,28013,0,Don Henley,Dire Straits,Dion,Dion,Dion & The Belmonts,1275512048,1275511260,1275510078,1275509935,1275509789,Boys of Summer,Sultains of Swing,Runaround Sue,Lovers Who Wander,I Wonder Why (Stereo Remaster),1239467514,0,classic rock,Soundtrack,Soundtrack,folk,classic rock,The Beatles,Nino Rota,Ennio Morricone,Bob Dylan,Electric Light Orchestra,1137,804,720,676,650
22.0,None,0,29,f,11074587,True,35471,1,Coldplay,Coldplay,Coldplay,Coldplay,Coldplay,1381254893,1381254561,1381254287,1381254118,1381253981,A Hopeful Transmission,Paradise,X&Y,See You Soon,Don't Panic,1215093609,0,Progressive rock,rock,classic rock,electronic,classic rock,Pink Floyd,Republika,The Beatles,Aphex Twin,The Doors,2402,2024,1419,1045,1012
None,None,0,0,None,10161820,False,1,1,Deine Lakaien,None,None,None,None,1208004027,None,None,None,None,Days Gone By,None,None,None,None,1208003764,0,darkwave,None,None,None,None,Deine Lakaien,None,None,None,None,1,None,None,None,None
26.0,DE,0,2,m,6067303,True,6834,1,Blumio,Blumio,Blumio,Blumio,Fettes Brot,1273137887,1273137696,1273137445,1273137276,1273106973,Lass mal ?ber Haie reden,Ich Mag Dich Irgendwie,Die Kuh macht Muh,Intro,The Grosser,1175468436,0,german,alternative,german,opera,german,Die Fantastischen Vier,Plastilina Mosh,Blumentopf,Anna Netrebko,Fettes Brot,790,274,199,196,178
None,None,0,0,None,28122830,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1269180473,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,US,0,0,f,2953578,True,2241,1,Something Corporate,Something Corporate,Something Corporate,Something Corporate,Something Corporate,1186600739,1186600540,1186600310,1186600114,1186599895,Miss America,21 And Invincible,I Won't Make You,Break Myself,She Paints Me Blue,1132451538,0,emo,emo,post-rock,post-hardcore,indie,Dashboard Confessional,The Academy Is...,The Album Leaf,Aiden,Adam Green,211,145,130,66,60
None,None,0,0,None,20712486,False,1,0,Marit Larsen,None,None,None,None,1250428020,None,None,None,None,In Came the Light,None,None,None,None,1250427922,0,pop,None,None,None,None,Marit Larsen,None,None,None,None,1,None,None,None,None
None,None,0,0,None,19546213,False,20,0,Keri Hilson,Justin Timberlake,Ciara,T.I.,Chamillionaire,1245687451,1245687195,1245686850,1245686689,1245686360,Energy,Se?orita,Pucker Up,Dope Boyz,Industry Groupie,1245682673,0,Hip-Hop,rap,rnb,Hip-Hop,pop,T.I.,Chamillionaire,T-Pain,Nelly,Justin Timberlake,3,2,2,1,1
None,None,0,0,None,3025660,False,240,0,Martinho Da Vila,Los Hermanos,The Wallflowers,Los Hermanos,Weezer,1151963406,1151963263,1151963128,1151962911,1151962723,Disritmia,T? Bom (Festival de Ver?o 2004),I'm looking though you,Ultimo Romance (Festival de Ver?o 2004),Dope Nose (Live),1134220511,0,Grunge,brazilian,rock,rock,indie rock,Pearl Jam,Los Hermanos,Red Hot Chili Peppers,Bandas Ga?chas,The Strokes,130,10,8,8,6
None,None,0,0,None,16484371,False,1,0,Annie,None,None,None,None,1235934042,None,None,None,None,Heartbeat,None,None,None,None,1235933881,0,pop,None,None,None,None,Annie,None,None,None,None,1,None,None,None,None
None,None,0,0,None,10939408,False,1102,0,10 Years,10 Years,10 Years,10 Years,Hollywood Undead,1246765188,1246765188,1246756394,1246735872,1246735145,Russian Roulette,Russian Roulette,Waking Up,Prey,City,1213985927,0,metal,alternative rock,hard rock,alternative rock,rock,Disturbed,10 Years,Godsmack,Three Days Grace,Fuel,317,218,118,73,69
None,None,0,0,None,18661263,False,89,0,Leo,Bob Seger,C. J?r?me,Bachman-Turner Overdrive,Night Ranger,1294782788,1294550852,1294550633,1294550396,1294550078,Sommerset,Like A Rock,Et tu danses avec lui,You Ain't Seen Nothing Yet,Sister Christian,1242412593,0,classic rock,classic rock,classic rock,french,french,Eagles,REO Speedwagon,Chicago,Gilbert Montagn?,Marie Lafor?t,4,4,4,4,4
None,None,0,0,None,25384521,False,1,0,Twin Atlantic,None,None,None,None,1262108488,None,None,None,None,A Guidance From Colour,None,None,None,None,1262108436,0,rock,None,None,None,None,Twin Atlantic,None,None,None,None,1,None,None,None,None
31.0,BR,0,1,m,6534523,False,76,1,The Sword,The Sword,The Sword,The Sword,The Sword,1182292192,1181488335,1181488217,1180398301,1180398046,Celestial Crown,Barael's Blade,Celestial Crown,Winter's Wolves,Freya,1179758832,0,doom metal,Progressive rock,classic rock,Progressive rock,classic rock,The Sword,Yes,Cream,Jethro Tull,Led Zeppelin,8,3,3,3,2
None,None,0,0,None,27566530,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1267629053,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,3805070,False,-1,0,Atomic Kitten,Atomic Kitten,Atomic Kitten,Kasabian,The Futureheads,1148871681,1148871491,1148871311,1148866170,1148865970,Ladies Night,Ladies Night,Ladies Night,Cutt Off,Hounds Of Love,1148354084,0,indie,rock,80s,downtempo,rock,The Dandy Warhols,Bruce Springsteen,The Housemartins,Fila Brazillia,Manic Street Preachers,110,32,29,7,6
None,None,0,0,None,8774734,False,292,0,The Shins,Velvet Revolver,Dr. Dre,Lionel Richie,Dj Sarj,1199659717,1199659480,1199659133,1199658908,1199658630,Split Needles,American Man,Lolo (Intro) ft. Xzibit,Commodores / Easy,Soneh Lengeh Waliyeh (By.Eminem) [ dchub://dholcutz.net ],1198829924,0,Bhangra,Bhangra,rap,alternative rock,indie,Dj Sarj,Panjabi Hit Squad,2Pac,Dishwalla,Spoon,30,15,10,8,5
24.0,RU,0,0,m,14205231,True,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1228909468,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16338391,False,455,0,Miles Davis,The Rolling Stones,The Rolling Stones,The Rolling Stones,The Rolling Stones,1241869768,1241628922,1241628639,1241628492,1241628287,So What,Hold On To Your Hat,She Was Hot,Hang Fire,Respectable,1235582080,0,cantautor,latin,sandro,All,boleros,Carlos Cano,Marco Antonio Mu?iz,Sandro,Celio Gonzalez,Leo Marini,23,21,12,8,8
None,None,0,0,None,28655037,False,8,0,Black Veil Brides,Eminem,Fabolous,The Game,Eminem,1270847583,1270847323,1270704557,1270704081,1270703834,Hello My Hate,Marshall Mathers,Throw It in the Bag,Hate It Or Love It,Medicine Ball,1270703261,0,rap,Hip-Hop,rap,Hip-Hop,rap,Eminem,Fabolous,50 Cent,Jay-Z,The Game,3,1,1,1,1
None,None,0,0,None,29749550,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1274215688,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,4835334,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1160620287,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,8869707,False,51,0,The Beatles,The Beatles,The Beatles,Gregorian,Gregorian,1208274065,1208069697,1207992580,1207988241,1207988169,Yesterday,Any Time at All,A Hard Day's Night,Laurentius,In Martyris Laurentii,1199624219,0,new age,classic rock,Classical,baroque,cello rock,Gregorian,The Beatles,Antonio Vivaldi,Joseph Bodin de Boismortier,Rasputina,15,3,2,2,1
None,None,0,0,None,8111730,False,19,1,Tommy Keene,Minutemen,Silkworm,The Fall,Mission of Burma,1204001470,1193109989,1193109800,1193109237,1193109019,Disarray,The Only Minority,Raised By Tigers,Reckoning,The Enthusiast,1193105351,0,power pop,post-punk,power pop,power pop,power pop,Tommy Keene,The Fall,Big Star,Fountains Of Wayne,Silver Sun,2,1,1,1,1
None,US,0,0,f,13439879,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1225545834,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,1,None,14258217,False,922,0,Irene Cara,Larry Greene,Kenny Loggins,Patrick Cowley,Fred Ventura,1244890821,1243162107,1243161886,1241866861,1241866540,Fame,Through the Fire,Footloose,Megatron Man,Heartbeat,1229170638,0,80s,synthpop,80s,Disco,80s,Sandra,Camouflage,Erasure,Blue System,Fancy,21,16,15,14,14
None,None,0,0,None,7933424,False,224,1,Jean Sibelius,Johann Sebastian Bach,Giuseppe Verdi,The Red Army Choir,Basil Poledouris,1211193613,1211193445,1211193208,1211193048,1211192747,Finlandia,Herzlich Tut Mich Verlangen,Rex Tremendae,Gandzia,Riddle of Steel / Riders of Doom,1191533274,0,russian,Classical,a cappella,german,german,The Red Army Choir,Giuseppe Verdi,The King's Singers,Marius M?ller-Westernhagen,Juli,10,5,4,4,4
None,None,0,0,None,8346282,False,50,0,Claude Debussy,Charles Aznavour,St. Germain,The Married Monk,Prototypes,1194982864,1194982658,1194982171,1194981854,1194981672,Pagodes,Viens pleurer au creux de mon ?paule,Forget it,Love commander,Je Ne Te Connais Pas,1194968800,0,french,electronic,electronic,french,french,Coralie Cl?ment,Air,Stereolab,Serge Gainsbourg,MC Solaar,2,1,1,1,1
44.0,NL,0,6,m,10402762,True,66124,0,Lou Reed,Lou Reed,Lou Reed,Lou Reed,Lou Reed,1383068687,1383068287,1383068078,1383067893,1383067592,NYC Man,Magic & Loss,Dirty Blvd.,Legendary Hearts - 2003 Remaster,The Blue Mask,1209842801,0,jazz,blues,soul,trip-hop,Hip-Hop,Frank Sinatra,Big Bill Broonzy,Marvin Gaye,Hooverphonic,The Herbaliser,2127,1129,1080,1000,932
None,None,0,0,None,8642215,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1197573114,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
27.0,BR,0,0,m,9003079,True,1235,1,Joan Baez,M?go de Oz,Iron Maiden,The Rolling Stones,Dio,1204746113,1204745358,1204744994,1204744713,1204744426,Forever Young,La Costa Del Silencio,Flight of Icarus,Gimme Shelter,Holy Diver,1200586203,0,mpb,rock,Classical,blues,industrial metal,Roupa Nova,Capital Inicial,Wolfgang Amadeus Mozart,Blues Traveler,Rammstein,94,80,53,48,45
None,None,0,0,None,5969020,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1174462519,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,17004202,False,263,0,Bill Evans,Jamie Cullum,Wayne Shorter,Frank Sinatra,Amy Winehouse,1237540534,1237540139,1237539724,1237539500,1237539357,Nardis,All At Sea,Infant Eyes,New York New York,Some Unholy War,1237215532,0,jazz,jazz,Smooth Jazz,jazz,Smooth Jazz,Dinah Washington,Chris Botti,Fattburger,Lizz Wright,Boney James,10,10,10,10,9
None,None,0,0,,5289511,False,663,0,Twinset,AXEL BUST MEETS/SHAUN BAKER,057 Akon,Soundtrack,Vershki Da Koreshki,1170690587,1170687901,1170687667,1170687521,1170687126,1,YO MOM,Lonely (old version),6Z0-Rene Lacaille,Yade,1167068928,0,ambient,russian,russian,russian rock,jazz,NS,??????????? ???????????,Umaturman,?????????? ??????,Nina Simone,71,59,44,28,25
None,None,0,0,None,12111073,False,268,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1220158413,0,rock,trance,soul,rock,rock,Dildo,Paul Van Dyk,Amy Winehouse,Incubus,Enrique Bunbury,24,16,13,11,11
None,None,0,0,None,21714013,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1254573197,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,24308433,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1259882808,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,3489346,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1143088970,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,2197227,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1105131788,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,21570953,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1253971438,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19658015,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1246124774,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,18346716,False,5,0,Cliff Richard,The Jimi Hendrix Experience,Jefferson Airplane,Stevie Ray Vaughan and Double Trouble,Jimi Hendrix,1241308566,1241308029,1241307843,1241307433,1241307153,Somethin' Is Goin' On,Purple Haze,Somebody to Love,Little Wing,Freedom,1241306905,0,classic rock,classic rock,oldies,Psychedelic Rock,blues,Jimi Hendrix,The Jimi Hendrix Experience,Cliff Richard,Jefferson Airplane,Stevie Ray Vaughan and Double Trouble,1,1,1,1,1
None,None,0,0,None,6904727,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1182655284,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25.0,US,0,1,f,23686791,True,129,2,Story of the Year,Taking Back Sunday,The Dangerous Summer,Owl City,Stars of Track and Field,1273118426,1273118273,1273118050,1273117786,1273117572,Until the Day I Die,The Blue Channel,Disconnect,Sunburn,Safety In Numbers,1258850935,0,pop,electronic,country,alternative,country,Shakira,Pretty Lights,Taylor Swift,Angels & Airwaves,Carrie Underwood,28,10,10,9,8
None,None,0,0,,2274828,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1107823759,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,27504520,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1267452670,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,17698060,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1239266606,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,11490819,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1217258595,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,1,None,17828170,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1239680251,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,6740011,False,1,0,????,None,None,None,None,1182190394,None,None,None,None,??????????,None,None,None,None,1181247662,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25.0,BR,0,0,None,27739669,True,18,0,311,Rage Against the Machine,Incubus,Chris Cornell,Candlebox,1268094084,1268093759,1268093493,1268092901,1268092630,Down,Know Your Enemy,Mexico,Other Side Of Town,You,1268087145,0,Grunge,Grunge,Grunge,Grunge,rock,Nirvana,Soundgarden,Stone Temple Pilots,Pearl Jam,Staind,1,1,1,1,1
None,None,0,0,None,9680136,False,9,0,Ambient,Nicholas Gunn,Gregorian,Era,B-Tribe,1204649918,1204649336,1204649101,1204648922,1204648667,Chrono Cross People Seized with Trance OC ReMix,I Still Remember,So Sad,Sempire d'Amor,!Libera Me!,1204646612,0,new age,new age,new age,new age,new age,Gregorian,B-Tribe,Deep Forest,Kitaro,Nicholas Gunn,1,1,1,1,1
None,None,0,0,None,8721327,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1198325178,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,17602141,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1238954444,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,3,None,27121113,False,1577,0,Long-view,Casa Del Mirto,Small Black,MillionYoung,Twin Sister,1355087802,1327980836,1327980726,1327980463,1327980011,Further,Fairy Tales For Moonwalkers,Goons,Mien,The Other Side of Your Face,1266440630,0,indie,indie,indie,indie,indie,As Tall As Lions,Paper Route,Lydia,MUTEMATH,Manchester Orchestra,49,42,29,27,26
None,None,0,0,None,16955247,True,0,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1237082326,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13182798,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1224672308,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,4207266,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1152548692,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,21075395,False,23,0,K.K.,Neeraj Shridhar Sunidhi Chauhan,Mohit Chauhan,Neeraj Shridhar,Neeraj Shridhar,1252430043,1252429783,1252429447,1252429146,1252428870,Main Kya Hoon - www.Songs.PK,Chori Bazari - www.Songs.PK,Ye Dooriyan - www.Songs.PK,Twist - www.Songs.PK,Aahun Aahun (Remix) - www.Songs.PK,1251914045,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,11351465,False,1,0,Rachael Yamagata,None,None,None,None,1216674124,None,None,None,None,Be Be Your Love,None,None,None,None,1216673604,0,female vocalists,None,None,None,None,Rachael Yamagata,None,None,None,None,1,None,None,None,None
None,None,0,0,None,14109495,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1228480790,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26182395,False,37,0,Benny Benassi,R.i.O.,The Disco Boys,Supermode,Eric Prydz,1281146642,1281146435,1281146207,1281146036,1281145787,I Love My Sex,After the Love (Dave Kurtis Radio Edit),For You (Original Radio Edit),Tell Me Why,Call On Me,1264016816,0,House,pop,pop,Hip-Hop,electronic,David Guetta,Rihanna,Lady Gaga,Black Eyed Peas,Fatboy Slim,2,2,2,1,1
